lights_1,lights_2,lights_3,lights_4,lights_5,lights_6,lights_7,speed,time
1,1,1,1,1,1,1,33.73,2023-12-24 22:21:10 UTC
1,1,1,1,1,1,0,33.24,2023-12-24 22:21:15 UTC
1,1,1,1,1,1,1,49.4,2023-12-24 22:21:20 UTC
1,1,1,1,1,1,1,81.17,2023-12-24 22:21:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:21:30 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:21:35 UTC
1,1,1,1,0,0,0,38.84,2023-12-24 22:21:40 UTC
1,1,1,1,1,1,0,33.31,2023-12-24 22:21:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:21:50 UTC
1,1,1,1,1,1,1,60.12,2023-12-24 22:21:55 UTC
1,1,1,1,1,1,1,51.36,2023-12-24 22:22:00 UTC
1,1,1,1,1,1,0,73.25,2023-12-24 22:22:05 UTC
1,1,1,1,1,1,1,89.83,2023-12-24 22:22:10 UTC
1,1,1,1,1,1,1,47.71,2023-12-24 22:22:15 UTC
1,1,1,1,1,1,0,78.74,2023-12-24 22:22:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:22:25 UTC
1,1,1,1,0,0,0,47.81,2023-12-24 22:22:30 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:22:35 UTC
1,1,1,1,1,1,1,85.22,2023-12-24 22:22:40 UTC
1,1,1,1,1,1,1,41.25,2023-12-24 22:22:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:22:50 UTC
1,1,1,1,1,1,1,38.38,2023-12-24 22:22:55 UTC
1,1,1,1,1,1,0,68.59,2023-12-24 22:23:00 UTC
1,1,1,1,1,1,1,67.66,2023-12-24 22:23:05 UTC
1,1,1,1,1,1,1,113.47,2023-12-24 22:23:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:23:15 UTC
1,1,1,1,1,1,1,119.85,2023-12-24 22:23:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:23:25 UTC
1,1,1,1,0,0,0,36.57,2023-12-24 22:23:45 UTC
1,1,1,1,1,1,0,33.92,2023-12-24 22:23:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:23:55 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:24:00 UTC
1,1,1,1,1,0,0,66.83,2023-12-24 22:24:05 UTC
1,1,1,1,1,1,1,63.49,2023-12-24 22:24:10 UTC
1,1,1,1,1,1,1,50.88,2023-12-24 22:24:15 UTC
1,1,1,1,1,1,0,35.31,2023-12-24 22:24:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:24:25 UTC
1,1,1,1,1,1,1,41.62,2023-12-24 22:24:30 UTC
1,1,1,1,1,1,0,34.14,2023-12-24 22:24:35 UTC
1,1,1,1,1,1,1,80.49,2023-12-24 22:24:40 UTC
1,1,1,1,1,1,1,74.55,2023-12-24 22:24:45 UTC
1,1,1,1,1,1,1,61.53,2023-12-24 22:24:50 UTC
1,1,1,1,1,1,1,63.59,2023-12-24 22:24:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:25:00 UTC
1,1,1,1,0,0,0,59.46,2023-12-24 22:25:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:25:10 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:25:15 UTC
1,1,1,1,1,1,1,110.15,2023-12-24 22:25:20 UTC
1,1,1,1,0,0,0,52.74,2023-12-24 22:25:25 UTC
1,1,1,1,1,1,0,60.45,2023-12-24 22:25:30 UTC
1,1,1,1,1,1,1,93.26,2023-12-24 22:25:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:25:40 UTC
1,1,1,1,1,1,1,112.69,2023-12-24 22:25:50 UTC
1,1,1,1,0,0,0,35.18,2023-12-24 22:25:55 UTC
1,1,1,1,1,1,0,55.51,2023-12-24 22:26:00 UTC
1,1,1,1,1,1,1,107.9,2023-12-24 22:26:05 UTC
1,1,1,1,1,1,1,57.18,2023-12-24 22:26:10 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:26:15 UTC
1,1,1,1,1,1,1,76.69,2023-12-24 22:26:20 UTC
1,1,1,1,1,1,1,91.25,2023-12-24 22:26:25 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:26:30 UTC
1,1,1,1,1,1,1,108.91,2023-12-24 22:26:35 UTC
1,1,1,1,0,0,0,36.76,2023-12-24 22:26:40 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:26:45 UTC
1,1,1,1,1,1,1,77.26,2023-12-24 22:26:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:26:55 UTC
1,1,1,1,1,0,0,87.57,2023-12-24 22:27:00 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:27:05 UTC
1,1,1,1,1,0,0,78.12,2023-12-24 22:27:10 UTC
1,1,1,1,1,1,1,70.37,2023-12-24 22:27:15 UTC
1,1,1,1,1,1,1,43.84,2023-12-24 22:27:20 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:27:25 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:27:30 UTC
1,1,1,1,0,0,0,47.9,2023-12-24 22:27:35 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:27:40 UTC
1,1,1,1,1,1,1,71.68,2023-12-24 22:27:45 UTC
1,1,1,1,1,1,1,97.59,2023-12-24 22:27:50 UTC
1,1,1,1,1,0,0,88.85,2023-12-24 22:27:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:28:00 UTC
1,1,1,1,1,1,1,105.77,2023-12-24 22:28:05 UTC
1,1,1,1,1,1,1,92.86,2023-12-24 22:28:10 UTC
1,1,1,1,0,0,0,50.2,2023-12-24 22:28:15 UTC
1,1,1,1,1,1,0,63.6,2023-12-24 22:28:20 UTC
1,1,1,1,1,1,1,112.12,2023-12-24 22:28:25 UTC
1,1,1,1,0,0,0,47.97,2023-12-24 22:28:30 UTC
1,1,1,1,1,1,0,36.4,2023-12-24 22:28:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:28:40 UTC
1,1,1,1,1,1,1,72.11,2023-12-24 22:28:45 UTC
1,1,1,1,1,1,1,61.86,2023-12-24 22:28:50 UTC
1,1,1,1,1,1,1,54.86,2023-12-24 22:28:55 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:29:00 UTC
1,1,1,1,1,1,1,58.93,2023-12-24 22:29:05 UTC
1,1,1,1,1,1,0,56.59,2023-12-24 22:29:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:29:15 UTC
1,1,1,1,1,1,1,47.61,2023-12-24 22:29:20 UTC
1,1,1,1,1,1,0,31.25,2023-12-24 22:29:25 UTC
1,1,1,1,1,1,1,97.22,2023-12-24 22:29:30 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:29:35 UTC
1,1,1,1,0,0,0,54.34,2023-12-24 22:29:40 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:29:45 UTC
1,1,1,1,1,1,1,71.54,2023-12-24 22:29:50 UTC
1,1,1,1,1,1,1,92.58,2023-12-24 22:29:55 UTC
1,1,1,1,1,0,0,63.92,2023-12-24 22:30:00 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:30:05 UTC
1,1,1,1,0,0,0,39.47,2023-12-24 22:30:10 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:30:15 UTC
1,1,1,1,1,1,1,68.16,2023-12-24 22:30:20 UTC
1,1,1,1,1,1,1,46.08,2023-12-24 22:30:25 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:30:30 UTC
1,1,1,1,1,1,1,76.99,2023-12-24 22:30:35 UTC
1,1,1,1,1,1,1,53.02,2023-12-24 22:30:40 UTC
1,1,1,1,1,1,0,71.22,2023-12-24 22:30:45 UTC
1,1,1,1,1,1,1,33.39,2023-12-24 22:30:50 UTC
1,1,1,1,1,1,0,51.95,2023-12-24 22:30:55 UTC
1,1,1,1,1,1,1,96.72,2023-12-24 22:31:00 UTC
1,1,1,1,1,1,1,87.25,2023-12-24 22:31:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:31:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:31:15 UTC
1,1,1,1,1,0,0,79.84,2023-12-24 22:31:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:31:25 UTC
1,1,1,1,0,0,0,49.19,2023-12-24 22:31:30 UTC
1,1,1,1,1,1,1,93.61,2023-12-24 22:31:35 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:31:40 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:31:45 UTC
1,1,1,1,1,1,1,101.18,2023-12-24 22:31:55 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:32:00 UTC
1,1,1,1,1,0,0,62.46,2023-12-24 22:32:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:32:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:32:15 UTC
1,1,1,1,0,0,0,32.65,2023-12-24 22:32:25 UTC
1,1,1,1,1,1,0,79.68,2023-12-24 22:32:30 UTC
1,1,1,1,1,1,1,31.29,2023-12-24 22:32:35 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:32:40 UTC
1,1,1,1,1,1,1,63.25,2023-12-24 22:32:45 UTC
1,1,1,1,1,1,1,79.39,2023-12-24 22:32:50 UTC
1,1,1,1,1,1,1,42.11,2023-12-24 22:32:55 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:33:00 UTC
1,1,1,1,1,1,1,53.37,2023-12-24 22:33:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:33:10 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:33:15 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:33:20 UTC
1,1,1,1,1,1,1,120.91,2023-12-24 22:33:25 UTC
1,1,1,1,1,0,0,63.58,2023-12-24 22:33:30 UTC
1,1,1,1,1,1,1,68.47,2023-12-24 22:33:35 UTC
1,1,1,1,1,1,1,44.57,2023-12-24 22:33:40 UTC
1,1,1,1,1,1,1,97.34,2023-12-24 22:33:45 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:33:50 UTC
1,1,1,1,1,1,1,104.83,2023-12-24 22:33:55 UTC
1,1,1,1,0,0,0,48.79,2023-12-24 22:34:00 UTC
1,1,1,1,1,1,0,55.35,2023-12-24 22:34:05 UTC
1,1,1,1,1,1,1,111.74,2023-12-24 22:34:10 UTC
1,1,1,1,1,1,1,82.93,2023-12-24 22:34:15 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:34:20 UTC
1,1,1,1,1,1,1,113.48,2023-12-24 22:34:25 UTC
1,1,1,1,0,0,0,32.88,2023-12-24 22:34:30 UTC
1,1,1,1,1,1,0,76.17,2023-12-24 22:34:35 UTC
1,1,1,1,1,1,1,113.5,2023-12-24 22:34:40 UTC
1,1,1,1,1,0,0,75.52,2023-12-24 22:34:45 UTC
1,1,1,1,1,1,1,62.52,2023-12-24 22:34:50 UTC
1,1,1,1,1,1,1,68.45,2023-12-24 22:34:55 UTC
1,1,1,1,1,1,1,45.06,2023-12-24 22:35:00 UTC
1,1,1,1,1,1,0,73.85,2023-12-24 22:35:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:35:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:35:15 UTC
1,1,1,1,1,0,0,85.65,2023-12-24 22:35:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:35:25 UTC
1,1,1,1,0,0,0,44.75,2023-12-24 22:35:30 UTC
1,1,1,1,1,1,0,55.77,2023-12-24 22:35:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:35:40 UTC
1,1,1,1,1,1,1,36.69,2023-12-24 22:35:45 UTC
1,1,1,1,1,1,0,42.08,2023-12-24 22:35:50 UTC
1,1,1,1,1,1,1,75.24,2023-12-24 22:35:55 UTC
1,1,1,1,1,1,1,108.0,2023-12-24 22:36:00 UTC
1,1,1,1,0,0,0,46.01,2023-12-24 22:36:05 UTC
1,1,1,1,1,1,0,69.13,2023-12-24 22:36:10 UTC
1,1,1,1,1,1,1,38.84,2023-12-24 22:36:15 UTC
1,1,1,1,1,1,0,35.39,2023-12-24 22:36:20 UTC
1,1,1,1,1,1,1,41.63,2023-12-24 22:36:25 UTC
1,1,1,1,1,1,1,70.71,2023-12-24 22:36:30 UTC
1,1,1,1,1,1,1,89.79,2023-12-24 22:36:35 UTC
1,1,1,1,1,1,1,64.01,2023-12-24 22:36:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:36:45 UTC
1,1,1,1,1,0,0,67.09,2023-12-24 22:36:50 UTC
1,1,1,1,1,1,1,33.52,2023-12-24 22:36:55 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:37:00 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:37:05 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:37:10 UTC
1,1,1,1,1,1,1,108.67,2023-12-24 22:37:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:37:25 UTC
1,1,1,1,0,0,0,54.13,2023-12-24 22:37:30 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:37:35 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:37:40 UTC
1,1,1,1,0,0,0,50.86,2023-12-24 22:37:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:37:50 UTC
1,1,1,1,1,1,1,41.46,2023-12-24 22:37:55 UTC
1,1,1,1,1,1,0,47.73,2023-12-24 22:38:00 UTC
1,1,1,1,1,1,1,37.19,2023-12-24 22:38:05 UTC
1,1,1,1,1,1,1,49.0,2023-12-24 22:38:10 UTC
1,1,1,1,1,1,1,65.83,2023-12-24 22:38:15 UTC
1,1,1,1,1,1,1,41.26,2023-12-24 22:38:20 UTC
1,1,1,1,1,1,0,68.99,2023-12-24 22:38:25 UTC
1,1,1,1,1,1,1,68.99,2023-12-24 22:38:30 UTC
1,1,1,1,1,1,1,48.93,2023-12-24 22:38:35 UTC
1,1,1,1,1,1,0,30.79,2023-12-24 22:38:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:38:45 UTC
1,1,1,1,1,1,1,87.45,2023-12-24 22:38:50 UTC
1,1,1,1,1,1,1,84.45,2023-12-24 22:38:55 UTC
1,1,1,1,1,1,1,74.74,2023-12-24 22:39:00 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:39:05 UTC
1,1,1,1,1,0,0,78.08,2023-12-24 22:39:10 UTC
1,1,1,1,1,1,1,95.34,2023-12-24 22:39:15 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:39:20 UTC
1,1,1,1,1,0,0,77.33,2023-12-24 22:39:25 UTC
1,1,1,1,1,1,1,80.18,2023-12-24 22:39:30 UTC
1,1,1,1,1,1,1,108.03,2023-12-24 22:39:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:39:40 UTC
1,1,1,1,0,0,0,55.37,2023-12-24 22:39:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:39:50 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:39:55 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:40:00 UTC
1,1,1,1,1,0,0,62.22,2023-12-24 22:40:05 UTC
1,1,1,1,1,1,1,74.03,2023-12-24 22:40:10 UTC
1,1,1,1,1,1,1,79.69,2023-12-24 22:40:15 UTC
1,1,1,1,1,1,1,101.78,2023-12-24 22:40:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:40:25 UTC
1,1,1,1,1,0,0,65.82,2023-12-24 22:40:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:40:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:40:40 UTC
1,1,1,1,0,0,0,55.44,2023-12-24 22:40:50 UTC
1,1,1,1,1,1,1,107.47,2023-12-24 22:40:55 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:41:00 UTC
1,1,1,1,0,0,0,43.89,2023-12-24 22:41:05 UTC
1,1,1,1,1,1,0,74.4,2023-12-24 22:41:10 UTC
1,1,1,1,1,1,1,32.84,2023-12-24 22:41:15 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:41:20 UTC
1,1,1,1,1,1,1,33.78,2023-12-24 22:41:25 UTC
1,1,1,1,1,1,0,78.33,2023-12-24 22:41:30 UTC
1,1,1,1,1,1,1,76.23,2023-12-24 22:41:35 UTC
1,1,1,1,1,1,1,33.4,2023-12-24 22:41:40 UTC
1,1,1,1,1,1,0,44.12,2023-12-24 22:41:45 UTC
1,1,1,1,1,1,1,56.63,2023-12-24 22:41:50 UTC
1,1,1,1,1,1,1,78.75,2023-12-24 22:41:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:42:00 UTC
1,1,1,1,0,0,0,58.9,2023-12-24 22:42:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:42:10 UTC
1,1,1,1,1,1,1,40.02,2023-12-24 22:42:15 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:42:20 UTC
1,1,1,1,1,1,1,55.81,2023-12-24 22:42:25 UTC
1,1,1,1,1,1,0,62.46,2023-12-24 22:42:30 UTC
1,1,1,1,1,1,1,44.21,2023-12-24 22:42:35 UTC
1,1,1,1,1,1,0,52.61,2023-12-24 22:42:40 UTC
1,1,1,1,1,1,1,34.72,2023-12-24 22:42:45 UTC
1,1,1,1,1,1,1,80.23,2023-12-24 22:42:50 UTC
1,1,1,1,1,1,1,89.82,2023-12-24 22:42:55 UTC
1,1,1,1,1,1,1,34.09,2023-12-24 22:43:00 UTC
1,1,1,1,1,1,0,63.41,2023-12-24 22:43:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:43:10 UTC
1,1,1,1,0,0,0,57.32,2023-12-24 22:43:15 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:43:20 UTC
1,1,1,1,1,1,1,40.83,2023-12-24 22:43:25 UTC
1,1,1,1,1,1,0,75.41,2023-12-24 22:43:30 UTC
1,1,1,1,1,1,1,58.83,2023-12-24 22:43:35 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:43:40 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:43:45 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:43:50 UTC
1,1,1,1,1,0,0,66.68,2023-12-24 22:43:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:44:00 UTC
1,1,1,1,1,1,1,97.14,2023-12-24 22:44:05 UTC
1,1,1,1,0,0,0,57.99,2023-12-24 22:44:10 UTC
1,1,1,1,1,1,0,73.95,2023-12-24 22:44:15 UTC
1,1,1,1,1,1,1,43.7,2023-12-24 22:44:20 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:44:25 UTC
1,1,1,1,1,1,1,75.59,2023-12-24 22:44:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:44:35 UTC
1,1,1,1,1,1,1,119.84,2023-12-24 22:44:40 UTC
1,1,1,1,1,1,1,97.11,2023-12-24 22:44:45 UTC
1,1,1,1,0,0,0,39.29,2023-12-24 22:44:50 UTC
1,1,1,1,1,1,0,60.78,2023-12-24 22:44:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:45:00 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:45:05 UTC
1,1,1,1,0,0,0,42.22,2023-12-24 22:45:10 UTC
1,1,1,1,1,1,0,74.58,2023-12-24 22:45:15 UTC
1,1,1,1,1,1,1,65.65,2023-12-24 22:45:20 UTC
1,1,1,1,1,1,1,71.59,2023-12-24 22:45:25 UTC
1,1,1,1,1,1,1,60.6,2023-12-24 22:45:30 UTC
1,1,1,1,1,1,1,60.25,2023-12-24 22:45:35 UTC
1,1,1,1,1,1,1,42.1,2023-12-24 22:45:40 UTC
1,1,1,1,1,1,0,61.18,2023-12-24 22:45:45 UTC
1,1,1,1,1,1,1,41.15,2023-12-24 22:45:50 UTC
1,1,1,1,1,1,0,71.32,2023-12-24 22:45:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:46:00 UTC
1,1,1,1,1,1,1,96.81,2023-12-24 22:46:05 UTC
1,1,1,1,1,1,1,115.47,2023-12-24 22:46:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:46:15 UTC
1,1,1,1,0,0,0,30.07,2023-12-24 22:46:20 UTC
1,1,1,1,1,1,1,107.38,2023-12-24 22:46:25 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:46:30 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:46:35 UTC
1,1,1,1,0,0,0,51.86,2023-12-24 22:46:45 UTC
1,1,1,1,1,1,0,44.41,2023-12-24 22:46:50 UTC
1,1,1,1,1,1,1,30.24,2023-12-24 22:46:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:47:00 UTC
1,1,1,1,1,1,1,34.19,2023-12-24 22:47:05 UTC
1,1,1,1,1,1,0,69.85,2023-12-24 22:47:10 UTC
1,1,1,1,1,1,1,74.1,2023-12-24 22:47:15 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:47:20 UTC
1,1,1,1,1,1,1,104.52,2023-12-24 22:47:25 UTC
1,1,1,1,1,0,0,79.42,2023-12-24 22:47:30 UTC
1,1,1,1,1,1,1,52.81,2023-12-24 22:47:35 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:47:40 UTC
1,1,1,1,1,1,1,31.77,2023-12-24 22:47:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:47:50 UTC
1,1,1,1,1,1,1,34.29,2023-12-24 22:47:55 UTC
1,1,1,1,1,1,0,68.51,2023-12-24 22:48:00 UTC
1,1,1,1,1,1,1,43.27,2023-12-24 22:48:05 UTC
1,1,1,1,1,1,0,71.67,2023-12-24 22:48:10 UTC
1,1,1,1,1,1,1,33.04,2023-12-24 22:48:15 UTC
1,1,1,1,1,1,0,42.37,2023-12-24 22:48:20 UTC
1,1,1,1,1,1,1,69.39,2023-12-24 22:48:25 UTC
1,1,1,1,1,1,1,67.27,2023-12-24 22:48:30 UTC
1,1,1,1,1,1,1,59.72,2023-12-24 22:48:35 UTC
1,1,1,1,1,1,0,34.03,2023-12-24 22:48:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:48:45 UTC
1,1,1,1,1,1,1,62.31,2023-12-24 22:48:50 UTC
1,1,1,1,1,1,1,36.11,2023-12-24 22:48:55 UTC
1,1,1,1,1,1,0,59.46,2023-12-24 22:49:00 UTC
1,1,1,1,1,1,1,32.64,2023-12-24 22:49:05 UTC
1,1,1,1,1,1,1,31.75,2023-12-24 22:49:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:49:15 UTC
1,1,1,1,1,1,1,76.58,2023-12-24 22:49:20 UTC
1,1,1,1,1,1,1,69.54,2023-12-24 22:49:25 UTC
1,1,1,1,1,1,1,38.18,2023-12-24 22:49:30 UTC
1,1,1,1,1,1,0,79.62,2023-12-24 22:49:35 UTC
1,1,1,1,1,1,1,54.02,2023-12-24 22:49:40 UTC
1,1,1,1,1,1,1,106.2,2023-12-24 22:49:45 UTC
1,1,1,1,1,1,1,90.94,2023-12-24 22:49:50 UTC
1,1,1,1,1,1,1,93.23,2023-12-24 22:49:55 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:50:00 UTC
1,1,1,1,0,0,0,54.71,2023-12-24 22:50:05 UTC
1,1,1,1,1,1,0,72.29,2023-12-24 22:50:10 UTC
1,1,1,1,1,1,1,37.67,2023-12-24 22:50:15 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:50:20 UTC
1,1,1,1,1,1,1,42.34,2023-12-24 22:50:25 UTC
1,1,1,1,1,1,0,84.89,2023-12-24 22:50:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:50:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:50:40 UTC
1,1,1,1,0,0,0,58.48,2023-12-24 22:50:45 UTC
1,1,1,1,1,1,1,107.47,2023-12-24 22:50:50 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:50:55 UTC
1,1,1,1,1,1,1,103.09,2023-12-24 22:51:00 UTC
1,1,1,1,0,0,0,39.81,2023-12-24 22:51:05 UTC
1,1,1,1,1,1,0,86.7,2023-12-24 22:51:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:51:15 UTC
1,1,1,1,1,0,0,70.17,2023-12-24 22:51:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:51:25 UTC
1,1,1,1,0,0,0,51.74,2023-12-24 22:51:30 UTC
1,1,1,1,1,1,1,95.19,2023-12-24 22:51:35 UTC
1,1,1,1,1,1,1,76.53,2023-12-24 22:51:40 UTC
1,1,1,1,1,1,1,100.53,2023-12-24 22:51:45 UTC
1,1,1,1,0,0,0,30.01,2023-12-24 22:51:50 UTC
1,1,1,1,1,1,0,46.48,2023-12-24 22:51:55 UTC
1,1,1,1,1,1,1,115.91,2023-12-24 22:52:00 UTC
1,1,1,1,1,1,1,51.29,2023-12-24 22:52:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:52:10 UTC
1,1,1,1,1,1,1,34.05,2023-12-24 22:52:15 UTC
1,1,1,1,1,1,0,39.4,2023-12-24 22:52:20 UTC
1,1,1,1,1,1,1,52.43,2023-12-24 22:52:25 UTC
1,1,1,1,1,1,1,108.03,2023-12-24 22:52:30 UTC
1,1,1,1,1,1,1,59.74,2023-12-24 22:52:35 UTC
1,1,1,1,1,1,0,59.98,2023-12-24 22:52:40 UTC
1,1,1,1,1,1,1,41.69,2023-12-24 22:52:45 UTC
1,1,1,1,1,1,1,70.68,2023-12-24 22:52:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:52:55 UTC
1,1,1,1,0,0,0,58.22,2023-12-24 22:53:00 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:53:05 UTC
1,1,1,1,1,1,1,47.72,2023-12-24 22:53:10 UTC
1,1,1,1,1,1,0,68.29,2023-12-24 22:53:15 UTC
1,1,1,1,1,1,1,116.9,2023-12-24 22:53:20 UTC
1,1,1,1,0,0,0,47.64,2023-12-24 22:53:25 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:53:30 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:53:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 22:53:40 UTC
1,1,1,1,1,0,0,60.68,2023-12-24 22:53:50 UTC
1,1,1,1,1,1,1,57.01,2023-12-24 22:53:55 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:54:00 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 22:54:05 UTC
1,1,1,1,0,0,0,35.66,2023-12-24 22:54:10 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:54:15 UTC
1,1,1,1,1,1,1,33.55,2023-12-24 22:54:20 UTC
1,1,1,1,1,1,0,74.22,2023-12-24 22:54:25 UTC
1,1,1,1,1,1,1,107.95,2023-12-24 22:54:30 UTC
1,1,1,1,0,0,0,51.81,2023-12-24 22:54:35 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 22:54:40 UTC
1,1,1,1,1,1,1,33.23,2023-12-24 22:54:45 UTC
1,1,1,1,1,1,0,78.5,2023-12-24 22:54:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 22:54:55 UTC
1,1,1,1,1,0,0,75.18,2023-12-24 22:55:00 UTC
1,1,1,1,1,1,1,53.12,2023-12-24 22:55:05 UTC
